"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"VERHAAK GLIOBLASTOMA NEURAL",0.444717444717445,0.516458676458676,0.0972150808846466,-0.240867439606594,-1.00221883815277,122,"MBP,CRYM,BCAS1,CDR1,LYRM9,RERGL,SLC31A2,HPCA,ENPP2,DYNC1I1,TMEM144,SLCO1A2,SNCG,ROGDI,KCNK1,SH3GL3,CA4,CPNE6,GRM3,AGTPBP1,VIP,EPB41L3,UROS,REPS2,UGT8,MMD,MDH1,BASP1,HPRT1,GUK1,PGBD5,SIRT5,AKR7A3,EVI2A,FEZF2,CCK,GNAI1,CALM2,ARRB1,SLC16A7,KCNJ3,SH3GL2,PEX11B,TSNAX,FHIT,GABRB2,MGST3,CDC42,CAMK2G,PPFIA2,CRYZL1,HPCAL4"
"ELVIDGE HIF1A AND HIF2A TARGETS UP",0.457983193277311,0.529305160384364,0.0865399737444125,-0.293526001335741,-1.00199725676106,39,"ADAT1,SLC29A1,WDR77,RRP12,AREL1,POLR3K,IDH3A,CORO1A,RPP40,AUNIP,SLC25A44,SLC35C1,GABBR2,SRM,RET,STX3,CHKA,FLAD1,RPP25,TAF9B,RRS1,SLC35B1,SLC5A6,ABCF2,RFK"
"NIKOLSKY BREAST CANCER 11Q12 Q14 AMPLICON",0.477541371158392,0.549505358275467,0.0908241419007155,-0.230236671762399,-0.9841068563709,138,"CARNS1,TBX10,ACY3,TBC1D10C,TMEM151A,KRTAP5-7,CCDC87,GAB2,NPAS4,NEU3,B3GNT6,SPTBN2,CHRDL2,DAGLA,PAK1,CD5,KLHL35,P4HA3,C11orf80,ANO1,KRTAP5-9,TENM4,ZDHHC24,PELI3,KLC2,KRTAP5-10,PPME1,SYT7,ME3,DGAT2,GDPD5,NDUFV1,PGM2L1,CAPN5,CD6,TMEM134,SLC29A2,TPCN2,RAD9A,UVRAG,AQP11"
"FARMER BREAST CANCER CLUSTER 7",0.496894409937888,0.567327152573855,0.0813027345384498,-0.341189032285883,-0.973538501518926,19,"ESRP2,SCD,DHRS2,FASN,TRIM36"
"WEST ADRENOCORTICAL CARCINOMA VS ADENOMA UP",0.53927813163482,0.61018108084762,0.0782955249944794,-0.34253001646074,-0.953178468614671,18,"IGLVIVOR22-1,CDK16,CELF3,TRAIP,NLE1,DLL3,AUNIP,SLC35C1"
"NIKOLSKY BREAST CANCER 7P22 AMPLICON",0.550106609808102,0.621103274834618,0.0774767547848578,-0.287575465248074,-0.95296891617413,35,"GRIFIN,AMZ1,FBXL18,SNX8,TTYH3,INTS1,ADAP1,C7orf50,FOXK1,MAD1L1,COX19"
"STARK PREFRONTAL CORTEX 22Q11 DELETION DN",0.66374269005848,0.732501331300962,0.0843144320642653,-0.194173465299902,-0.952858650281899,475,"HAPLN4,TM7SF2,GABRD,C1QTNF4,TRIM59,SCN2B,SLC27A4,GNG13,FABP3,RTN4R,ABHD11,RNF165,TMEFF2,MVD,FNDC4,RRP7A,PAK1,ACAT2,NIPSNAP1,FN3K,OGFOD3,HSPBP1,TMEM59L,LGI2,HS3ST4,NENF,ARHGAP20,STMN3,ANK3,SMYD2,STMN2,MRPL55,COQ4,TUBG1,RAB4B,TMEM208,GDAP1,NSG2,ZNF560,LYSMD4,SGTB,CORO7,TANGO2,ZDHHC8,SCG5,MPI,TRAPPC2L,TOMM20,MPPED2,ATP6AP1,NIPA1,INCENP,ATP6V1E1,MLLT11,SIK3,NDUFA7,TOMM40L,PSMC3,AP2M1,IDH3A,HMOX2,SNAPC2,ERI3,NDUFAF3,CHMP4B,FAM102A,MZT2A,GPI,NFIX,NME1,ACTR10,GUK1,MRPL28,ENOPH1,SAC3D1,TPI1,ELMO1,TRMT2A,HAGHL,COX7A2,CYC1,MRPL15,TIMM17A,EIF4E,RMND5B,ARPC5L,EVI2A,SPSB3,PPM1L,HCFC1R1,EIF3K,RAB26,NDUFB2,NDUFS1,MRPS18A,PSMA5,TRBC2,DGCR2,GSKIP,PFDN2,DENR,U2AF1L4,BSCL2,MRPL41,MDH2,MEA1,MRPS23,RUNDC3A,SAMD5,ARVCF,FDPS,METTL8,CUEDC2,PRAF2,SLC25A5,CDK5,BOK,NDUFS4,CHN2,ALAD,CARM1,SIRT2,ATOX1,MCTS1,PDCD6,PRDX2,PSMC4,RAD23A,MPC2,OMG,LAMTOR1,TIMM8B,PPP1CA,MAPK10,IDH3G,ALDOA,DCAF11,NDUFA9,PFDN6,RABL6,C22orf39,GLS2,CNDP2,ATP6V1D,BRWD1,TPD52,AKR1A1,TBC1D9B,MGST3,PSMB6,SAP18,SRA1,SMIM7,POP7,TSHZ3,TMEM42,CRYZL1,CBR1,FKBP2,DPM2,MRPS17,FIG4,NDUFS6,ELP5,COPS3,NR1H2,SLITRK4,COA3,INIP,HAGH,NAGK,CNPY2,WDR17,SCAND1,EIF6,UQCR10,MRPS12,PSMC1,NDUFA2,THOC7,UQCRC2,STRBP,NFU1,DAP3,LAMTOR2,GCSH,GOLGA2,UBL4A,UGP2,FAM162A,TXNRD2,DGCR8,LRPAP1,KXD1,WDR82,GLG1,NDUFS7,OCIAD2,NDUFS3,TIMM23,RANBP1,C4orf3,GDE1,TMX2,MRPS11,PSMD14,FH,PCDH11X,IPO9,COPS6,SLC25A46,UQCR11,DNAJC15,CREB3"
"WENG POR TARGETS LIVER UP",0.548319327731092,0.619880044443965,0.0768736734126542,-0.278749811124132,-0.951556403173859,39,"ALDH1A1,SCD,CYP26A1,CLDN3,CYP2A6,HMGCS1,CES2,AQP8,SLCO1A2,DHCR24,CYP51A1"
"ROYLANCE BREAST CANCER 16Q COPY NUMBER UP",0.56745182012848,0.638232315359491,0.0760837160951725,-0.257309986175579,-0.949142552211003,55,"TUBB4A,PLLP,MYLK3,CX3CL1,NDRG4,CCDC113,FANCA,CETP,DBNDD1,SLC38A7,CIAPIN1,FTO,CDH8,KATNB1,GAS8,CBLN1,SHCBP1,PRDM7,KIFC3,CNGB1,TCF25,MC1R,GINS3,RPGRIP1L,CMIP,AFG3L1P,SPIRE2,GOT2,DEF8,ZNF276,CPNE2"
"BOYAULT LIVER CANCER SUBCLASS G12 UP",0.552521008403361,0.623562795472738,0.0764767053228531,-0.278001424376693,-0.949001667087386,39,"CEBPA,MYH4,NUAK1,SLC29A1"
"SILIGAN BOUND BY EWS FLT1 FUSION",0.621621621621622,0.69179626129921,0.0699458736501659,-0.264151346359641,-0.922835210359705,43,"CYP4A11,HS6ST3,RIT2,ADCY1,ZBBX,POPDC2,PAPPA,WWP2,TRIM58,UVRAG,PTPRD,GRID1,PDE10A,ZFAT,KCNAB1"
"MOOTHA TCA",0.549586776859504,0.621047161874598,0.0758886900606117,-0.340053473090535,-0.912284515804024,15,"IDH3A,IDH2,MDH2,ACO2,IDH3G,SUCLA2,OGDH,SDHA,FH,SDHC,CS,IDH3B,SDHB"
"GAZIN EPIGENETIC SILENCING BY KRAS",0.557203389830508,0.62804238734309,0.0764767053228531,-0.295789004690418,-0.91058899348205,25,"RCOR2,TRIM66,E2F1,NPM2,MAP3K9,SMYD1,TRIM37"
"MIKKELSEN MCV6 ICP WITH H3K27ME3",0.646055437100213,0.714773226473519,0.0692836467392548,-0.240887711171354,-0.910167155494567,62,"REN,TH,LPO,ODF1,KCNK10,KCNG4,PRSS16,COL11A2,PVALB,PROK1,FFAR3,RTBDN,GPRC5D,GGT7,APC2,PNOC"
"HUMMERICH BENIGN SKIN TUMOR DN",0.609341825902335,0.679561462234685,0.072003313661988,-0.325772439921047,-0.906546172534924,18,"MYH1,SCD,ALB,MYH4"
"WANG THOC1 TARGETS DN",0.590534979423868,0.661659633434207,0.072003313661988,-0.33240872860709,-0.899802025449435,16,"NR5A1,GDNF,GATA1"
"GINESTIER BREAST CANCER ZNF217 AMPLIFIED DN",0.88031914893617,0.923670846500938,0.0649407684612899,-0.185179397840659,-0.879670888372374,311,"RHBG,SPON2,CHRNB2,RAD54L2,PDXP,CDC42EP1,MSTO1,ARHGEF2,ZNF316,AGRN,FBXL18,HPCA,SLC39A3,FANCA,EVI5L,MEF2D,RAP1GAP2,NOTUM,KLF16,LIMD2,SEMA6B,DEPDC5,TECPR1,GRIPAP1,NEU4,PPP1R12C,TMEM63A,DMWD,ATAD3B,CCDC134,SMARCA4,MCTP2,SCUBE1,RNF207,MAPK8IP3,MAPRE3,ZDHHC24,REXO1,INTS1,FBXL19,EHMT2,CAMK2B,SEC61A2,TMEM86B,KCTD13,ZC3H7B,GPC2,MYPOP,SUV39H1,ARHGEF11,QTRT1,MICALL1,PRRC2A,TMEM201,LSM14B,SLC23A2,ABCF3,APBA1,SCAF1,TAF15,ZMIZ2,SYMPK,SPPL2B,SPHK2,NPM3,GRAMD4,SZT2,ARPC5L,LENG8,MARK2,LARP1,DPH7,PPARD,SNAPC4,R3HDM4,L3MBTL2,ERCC2,NPIPB3,TNPO2,ATF5,MCTS1,AP5S1,TMEM259,ZNF611,MAP2K2,MYO9B,GTF2H4,RANGAP1,ATAD3A,ANKRD54,GRIP2,TNK2,ACAD10,ZNF133,SEMA6C,MAPK11,SF1,FBXO44,PPP6R2,MOGS,SGSM3,RBM15B,SUGP2,EPN1,TBC1D22B,AP5Z1,RBM10,CNTROB,CUL9,NUP214,RNPS1,DENND5A,POLR2F,SNRNP70,ZNF580,COPS7B,SH3BP1,NEURL4,SRCAP,ARMC6"
"GARGALOVIC RESPONSE TO OXIDIZED PHOSPHOLIPIDS GREEN DN",0.692468619246862,0.759444621025409,0.0649407684612899,-0.291042374396567,-0.842932510244053,20,"TMEM177,EHMT2,RPP25,B4GALT5,ASTE1,MXD3,ANKRD11,CLUAP1,NUMA1,NAV1,NSD1,PATZ1,PSRC1,THUMPD3,PRICKLE1,RNF145,NFYA,DYRK2,PRDM15,ART4"
"WANG LSD1 TARGETS DN",0.759574468085106,0.82077535569769,0.0613026075396207,-0.257206976153009,-0.837364486065591,32,"EGR1,PCSK1N,PCLO,CHGB,SYT4,CPLX2,STXBP1,RIMS3,SNAP25,SYT1,SYN2,CHST8,EGR2,DLL3"
"MODY HIPPOCAMPUS NEONATAL",0.761316872427984,0.821649990586083,0.0596037042575973,-0.256237055356441,-0.835006698494038,31,"TUBA1A,ST8SIA2,TUBA1B,FASN,TUBB,TNC,TUBB2B,ACTG1,L1CAM"
"KOHOUTEK CCNT2 TARGETS",0.843096234309623,0.893127606674429,0.0555947097758869,-0.226977083249715,-0.815641560377734,50,"NPHS1,CERCAM,TRIM67,PSORS1C2,RBP7,GSTT2,NODAL,GABARAPL1,NANOS3,FLYWCH2,DPP4,RETSAT"
"CAMPS COLON CANCER COPY NUMBER UP",0.877551020408163,0.921498329061354,0.0574877409561325,-0.207586122833802,-0.802569961084923,74,"NPB,KRT31,NEUROG2,KRT33B,KRT13,DIRAS1,LCN15,MYO15A,CASKIN1,KAZN,NOTUM,APC2,PCYT2,DACH1,BOP1,ZDHHC8,TOP3A,SMCR8"
"WALLACE JAK2 TARGETS UP",0.732217573221757,0.79675404796206,0.062249042949858,-0.276790100954103,-0.801654312681069,20,"CES2,PAK1,EPHB6,PRPF6,BIN1,OBSL1,PPIH,PRSS3,MGST3,KIF22,MRPL12"
"MIKKELSEN MCV6 ICP WITH H3K4ME3 AND H3K27ME3",0.812757201646091,0.868918883363591,0.0565299525056311,-0.245030108669112,-0.798486314896248,31,"MCHR1,CALY,HTR2A,ANK3,SCML4,C11orf87,PTPRR,SYT3,SYT1,SUSD4,IGSF3"
"MCGARVEY SILENCED BY METHYLATION IN COLON CANCER",0.818763326226013,0.872598914033532,0.0578529757032509,-0.237504622441759,-0.794016092388112,36,"HOXD1,PPP1R14A,HDGFL1,ADAMTS18,INHA"
"NIKOLSKY BREAST CANCER 1Q21 AMPLICON",0.825159914712154,0.877645931831526,0.0574877409561325,-0.235876910824508,-0.788574391066357,36,"PKLR,LENEP,TRIM46,TDRKH,RORC,CELF3,OAZ3,EFNA3,LINGO4,THBS3,RUSC1,HCN3,FDPS,THEM5,ADAM15,DCST1"
"VALK AML CLUSTER 7",0.813417190775681,0.86900453620273,0.0573667426768556,-0.256525504835397,-0.783185191696973,24,"KEL,SPTB,RHCE,ANK1,RAP1GAP,OSBP2,KCNH2,DNAJC6"
"HUNSBERGER EXERCISE REGULATED GENES",0.84133611691023,0.891903436492408,0.0555947097758869,-0.239929792244668,-0.77021968669514,29,"NPY,EGR1,VGF"
"SHEDDEN LUNG CANCER GOOD SURVIVAL A5",0.914473684210526,0.954202003824728,0.0540088272801684,-0.201007419710884,-0.764156949595353,66,"AP1M2,DHRS2,SEZ6L2,EFS,CA10,PKP4,CDK16,SLC29A1,SMARCA4,L3MBTL1,FZR1,DLX4,SLC25A23,ARMCX5,TLE2,SIN3B,RTN2,NPIPB3,OTUD3,DCAF15,PDK2,KLHL26,ARHGEF18,LCMT1,SMIM7,CDIP1,RUFY3"
"POMEROY MEDULLOBLASTOMA PROGNOSIS UP",0.902542372881356,0.944363148179225,0.0530212512043078,-0.215095441825726,-0.752244380026175,44,"CALML3,RASL10A,IDUA,GAP43,SLCO2A1,RTN1,AP3B2,CRMP1,USP4,NDN,ASIC1"
"NIKOLSKY BREAST CANCER 21Q22 AMPLICON",0.810699588477366,0.867504379407534,0.0566484183613995,-0.276840466440052,-0.749383487831229,16,"COL18A1-AS1,PCBP3,SPATC1L,ADARB1,FTCD,DIP2A,COL18A1,MCM3AP,YBEY"
"JIANG AGING HYPOTHALAMUS DN",0.898305084745763,0.940301915173655,0.0532386494755899,-0.226360881036136,-0.744304277149563,33,"MGAT2,DNM1,VSNL1,SYT1,ATP9A,PLD3,ATP6AP1,ATP6V1E1,DLG4,AP2M1,GDI1,DDB1,ACO2,ACHE"
"MULLIGAN NTF3 SIGNALING VIA INSR AND IGF1R UP",0.813008130081301,0.868918883363591,0.0559428593065705,-0.250056295908706,-0.741010619537841,21,"GMPPB,WDR77,ARL4C,NME1,SRXN1,ST3GAL4,EBNA1BP2,TMEM97,MRPL20,GREM2"
"SCHLOSSER SERUM RESPONSE AUGMENTED BY MYC",0.967365967365967,0.995241777952058,0.0542315935495841,-0.181331071046923,-0.737949670897319,99,"RAD54L2,BDKRB2,PKD1,MAP4,EEF1A2,OTUB1,KCNAB2,KCNH2,ARHGDIA,PPP2R1A,ZNF593,NDUFV1,RGP1,NCOR2,PKM,MAZ,UBE2S,GUK1,SYMPK,CYC1,CLPTM1,PRPF19,TCF25,PPP5C,RNH1,PDAP1,NFATC2IP,RAD23A,CABIN1,UBE2M,OGFR,MAU2,UQCRQ,GLS2,SF3A2,MED24,HGS,MAST1,YWHAE,BCR,SUPT5H,SORL1,KDM5C,KXD1,RBM42,UBTF,UQCR11,DNPH1,IGFBP2,JAK3"
"HUMMEL BURKITTS LYMPHOMA UP",0.912133891213389,0.952136602364984,0.0519512476197082,-0.217781812333792,-0.736083762463427,38,"TUBB2A,TERT,TUBA1A,RFC3,LZTS1,RAP1GAP2,SLC35E3,SMARCA4"
"JAZAG TGFB1 SIGNALING UP",0.985948477751756,1,0.0535669384770951,-0.176500383224297,-0.715688942727144,98,"SYNGR4,GCM2,PTPRH,FSCN2,SPON2,NRG1,NEU3,PLP1,IL11,KCNQ4"
"LEE METASTASIS AND ALTERNATIVE SPLICING DN",0.937888198757764,0.973252404209746,0.0501934252649434,-0.201236614528523,-0.708055979304331,45,"PCDHAC2,PHLDA2,COL9A3,DHRS2,SEMA3B,PCDHA5,TNFSF10,WDR77,FCHO1,MAPT"
"GALE APL WITH FLT3 MUTATED DN",0.874485596707819,0.918644511531633,0.0531298054705469,-0.256658576877695,-0.694752837241211,16,"OASL,NDUFV1,DRAP1,ST3GAL5,NDUFB7,HLA-G,ARF1"
"LEE SP4 THYMOCYTE",0.87396694214876,0.918464861239867,0.053347785067549,-0.25604208817099,-0.686901475552153,15,"DUSP4,IFI44L,RSAD2,HTR2B,EGR3,NR4A2"
"LI CYTIDINE ANALOG PATHWAY",0.858333333333333,0.906361577404743,0.0545680646670941,-0.247555383980018,-0.683024137205118,17,"NT5C1A,SLC28A2"
"BONOME OVARIAN CANCER POOR SURVIVAL DN",0.894409937888199,0.936595741538098,0.0523759084097997,-0.236352497025965,-0.674401091510216,19,"PAOX,FCHO1,EHMT2,BOP1,ACOT7,PPAN,GRK6,CLN6"
"STARK PREFRONTAL CORTEX 22Q11 DELETION UP",1,1,0.0557104226766671,-0.15153095338212,-0.67355156770301,188,"ATP1A3,CREG2,LINGO1,RNF165,NRXN3,SLC17A7,FJX1,NPTXR,PRKCG,CD99L2,SEMA6B,TTYH3,CPLX2,PPP2R2C,KIAA0513,BSN,FBXO41,CPNE6,MIR22HG,OLFM1,SYN2,EHD3,NUMBL,DGKD,MEG3,PRRC2B,NCS1,PGM2L1,NFIC,OPCML,SPOCK2,DLG4,CYFIP2,SLC8A1,SOBP,LINC00461,NFIX,SLC25A23,EPS15,MAPRE2,LENG8,TMEM178B,SAMD12,SPTBN1,ENDOD1,BIN1,KIF5C,GNAI1,CDK5R1,TMOD2,CCNI,TTC7B,TNPO2,CYGB,GPRIN1,PCDH19,CSNK1A1,CHKA,MYCBP2,B3GAT1,CAMK2A,TRIM2,GSK3B,MEF2C,WNK1,EIF3C,LPGAT1,R3HDM1,ZEB2,DNAJC27,NTM,TNRC18,POM121,LSM11,DAB2IP,EMC10,OR51E2,ATP8A1,SLC1A2,SMARCC2,SMARCA2"
"HUANG DASATINIB RESISTANCE DN",0.980434782608696,1,0.0503964322442957,-0.174832131871779,-0.667623641118667,67,"CLDN3,PLEKHH1,ABHD11,CHRM1,TMEM229B,ICA1,SBK1,SLC16A6,DEGS2,MAPT,CALM1,SLC25A15,TBC1D30,ABCA3,HID1,ASCL2,EIF4E3,SORBS2"
"RAMPON ENRICHED LEARNING ENVIRONMENT LATE UP",0.92479674796748,0.961934255169323,0.0499913914024592,-0.220636068658437,-0.653827448474532,21,"SEZ6,CALM3,VLDLR,MAP4,DLG4,CORO1A"
"MEINHOLD OVARIAN CANCER LOW GRADE DN",0.910973084886128,0.951300747141957,0.051530912208539,-0.227026687798888,-0.647791108535228,19,"TUBA1B,FASN,UVRAG,CFL1,CCNB2,PCCB,STAT1,PTP4A2,TPX2,SNRPB,BAP1"
"SCHLOSSER MYC AND SERUM RESPONSE SYNERGY",0.95679012345679,0.988595817822777,0.0489954089862481,-0.198133223385576,-0.645662152536959,31,"FPGS,CCDC85B,FARSA,NCLN,TOMM40,DDX28,SRM,LARP1,SGTA,RNF126,POLR2I,ARFIP2,ARMC6,MRPS12,NDUFS5,SCAMP3,MRPL12"
"ELVIDGE HIF1A TARGETS UP",0.991341991341991,1,0.0496901392724606,-0.169687331860845,-0.644188807645647,65,"ADAT1,SLC29A1,PSEN2,WDR77,RRP12,DOLK,AREL1,POLR3K,IDH3A,CORO1A,SOBP,RPP40,AUNIP,SLC25A44,SLC35C1,RAB35,GABBR2,SRM,PSME3,STX3,GLYR1"
"YANG BREAST CANCER ESR1 LASER UP",0.970338983050847,0.996747897830614,0.0496901392724606,-0.200219871945893,-0.635604299171814,28,"GSTZ1,MOAP1,DACH1,EVL,IVD,RAB26,KIAA0319L,ALAD"
"BILANGES SERUM SENSITIVE GENES",0.993288590604027,1,0.0511147954416412,-0.162660814335824,-0.632234556045678,75,"P2RX2,UTF1,HS6ST3,TUBB2A,NGEF,ASL,KIF21B,CTRB1,TUBB,DNM1,PSD,HIPK2,GABBR1,MESP2,TOMM20"
"IVANOVA HEMATOPOIESIS STEM CELL SHORT TERM",0.921325051759834,0.960349739660085,0.051011413203915,-0.219123221054137,-0.625239594730874,19,"C9orf50,PDE1A,HIRIP3,UBXN10,SENP6,RSPH10B,APC,MATR3,RDM1,BPTF,PRRG1,KIF16B,TSPAN1,MPHOSPH9,NCOA6,BCLAF1,PRKCA,SLC5A12,PKP1"
"BERTUCCI INVASIVE CARCINOMA DUCTAL VS LOBULAR UP",0.943089430894309,0.977497950734705,0.0490939668192139,-0.210467608656,-0.623694486539822,21,"NRGN,MMP24"
"WONG MITOCHONDRIA GENE MODULE",1,1,0.0565299525056311,-0.13619391599593,-0.610709852050745,200,"GSTZ1,AGMAT,NIPSNAP1,TRIM45,CKMT1B,FIBP,TIMM10,NT5M,SFXN2,COX5A,BOP1,MRPS16,ATP6AP1,NDUFV1,ATP6V1E1,NDUFA7,TOMM40,TIMM13,ATP1B1,SLC25A22,MCAT,IDH2,LRPPRC,COX7A2,CYC1,DIABLO,OXCT1,COX6A1,NDUFA4,NDUFB9,TIMM17B,NDUFB2,MRPS18A,HINT2,MTX2,PRDX5,PCCB,ATP6V1B1,COX8A,PDK3,NDUFS4,LONP1,ATOX1,NDUFA5,FDXR,ATP6V1F,ACADSB,COX7A1,TIMM8B,SFXN5,GOT2,ATP6V1C1,SUCLA2,NDUFA9,UQCRQ,SLC25A17,MRPS18B,ATP6V1D,NDUFA3,PPIF,MRPS30,COX7A2L,CRYZL1,NDUFA10,NDUFAB1,MRPL36,MRPS17,NDUFS6,NDUFC2,NDUFB3,COX4I1,SLC9A5,UQCR10,NDUFS5,DAP3,NDUFA1,ATP8A1,COX6C,SCO1,COX18,COX11,MRPL12,NDUFS3,COQ3,TIMM23,CRAT,FH,TSFM,UQCR11,GPX4,MIPEP,NDUFS2,DLD,COX7B,MRPL32,ECHS1,PDHB,PDHA1,TOMM7,SEC61G,NDUFA6,GSR,TUFM,COX6B1,NDUFB6,HCCS,MRPL27,NDUFAF1,NDUFB5,VDAC3"
"BILANGES RAPAMYCIN SENSITIVE VIA TSC1 AND TSC2",0.997835497835498,1,0.0493910105981501,-0.156668734509762,-0.594765939050539,65,"TSPAN15,TUBB4A,TUBB2A,GAPDHS,ATP6V1G2,TUBB,ACOT1,TOMM20,ZNF496,RPH3AL,SLC25A3,ENTPD3,EIF3K,NOL3,VDAC1,SLC25A5,HNRNPA1L2,OLA1,SLC25A17,AHCY,BCS1L,MRPL30,ACBD6"
"FAELT B CLL WITH VH REARRANGEMENTS DN",0.989669421487603,1,0.0476387259290825,-0.166518477514522,-0.589618973806049,46,"ADTRP,MOAP1,CDK14,PRPS1,PFN2,PLCL2,TMX4,PSMD8,PPP1R2,YWHAQ,LDOC1,CBX7,TSPYL4,DCTN3"
"WATANABE ULCERATIVE COLITIS WITH CANCER UP",0.958333333333333,0.989297036749482,0.0494904866135495,-0.211711801057935,-0.584128965118407,17,"ANGPTL2,ICA1"
"YORDY RECIPROCAL REGULATION BY ETS1 AND SP100 UP",0.946169772256729,0.979921810388976,0.0497903187820785,-0.204567019112596,-0.583705366824917,19,"TACSTD2,SAPCD2,RAP1GDS1,RASSF2"
"STARK HYPPOCAMPUS 22Q11 DELETION DN",0.958592132505176,0.989297036749482,0.0491927521045191,-0.200171682365443,-0.571163845423054,19,"RTN4R,TANGO2,ZDHHC8,TRMT2A,DGCR2,ARVCF,C22orf39,ENHO,TXNRD2,DGCR8,RANBP1"
"TERAO AOX4 TARGETS SKIN UP",0.985169491525424,1,0.0489954089862481,-0.177327857616621,-0.562932877584248,28,"KCNH1,DNAJC5,TRPC4AP,TOMM40,RTN4,METTL1,SFN,LRRC46,ERC1,LPGAT1,POLR3F,FGD1"
"ELVIDGE HYPOXIA DN",1,1,0.052805004567129,-0.129834964887205,-0.559008708110651,140,"CEBPA,SPDEF,ADORA1,ADAT1,SLC29A1,PSEN2,WDR77,ARHGDIA,CDC20,KLC2,CALM1,BOP1,DOLK,AREL1,ACOT7,POLR3K,NCLN,RNASEH1,IDH3A,CORO1A,MAZ,SOBP,FUS,AUNIP,SLC25A44,SLC35C1,ATP2A3,RAB35,SRM,ZWILCH,RET,PSME3,STX3,GPS1,GLYR1,DCTN5,TMEM259,CYB561,ARPC4,BAK1,RANGAP1,NETO2,CHKA,FLAD1,SLC52A2,OGDH,PPIF,RPP25,ASPSCR1,RNF14,TAF9B,EIF5A"
"LIN NPAS4 TARGETS UP",1,1,0.0545680646670941,-0.125337691597294,-0.545254542155404,155,"RAB3B,GPRIN2,TRIM67,ADD2,SLC27A4,KCNK9,TMEM8B,DHCR24,CELF6,CDC42EP2,ARHGAP20,KIF3B,CDK14,MFSD6,ACOT7,DDHD2,FXYD6,SPOCK2,LRSAM1,SLC8A1,XKR6,CHMP4B,ACTR10,ASB1,MPP3,NRSN1,PNMA2,GRAMD4,EPS15,AKT3,NUP155,PCDH17,BZW2,PTP4A1,ABCF1,TTYH1,SAMD12,PEX14,MLLT1,KIAA0319,SNAP47,PCSK2,NELFB,STXBP5,SMUG1,CAMSAP1,LNPEP,PPP1R11,KIF26B,MKRN3,FAM210A,RASGRF2,GABRB2,PANX1,SMIM14,AHI1,RNF152,GRIA3,LPGAT1,SPRYD7,MB21D2,DNAJC27,CDC42SE2,MTX3,AP2B1"
"FIGUEROA AML METHYLATION CLUSTER 2 UP",1,1,0.0478299633114229,-0.151132226800941,-0.539112407028064,49,"CYP26C1,KRT81,CRHBP,PIGZ,ZNF560,SCG5,PFN2,ZCCHC12,OAZ3,ZNF281,DNM3,ARHGAP44,PRR18,CANT1,MCTS1,RECQL5"
"ZHANG RESPONSE TO CANTHARIDIN DN",0.997835497835498,1,0.0493910105981501,-0.141743383592475,-0.535663416727045,63,"TUBB7P,MYB,EML2,TUBG1,FARSA,FARSB,ABCA3,IDH3A,TRAP1,PGAM1,TIMM17B,NDUFB2,UQCRH,ERCC2,SUPT16H,GTF2H4,RRM1,PFKL,SNRPA1,RUVBL2,COX4I1,ZNF200"
"WANG RESPONSE TO FORSKOLIN UP",0.979674796747967,1,0.0473534245254193,-0.179286912410583,-0.531294385360713,21,"CAMKK2,DYNLL2,HMGCR,RRP12"
"YAO TEMPORAL RESPONSE TO PROGESTERONE CLUSTER 17",1,1,0.0549073703290958,-0.118642261879638,-0.523363163637411,175,"TMEM160,CRYGD,DOHH,MARCKSL1,HMGCS1,RPS6KA4,CENPB,EXOC7,EVL,TUBB,SLC39A4,CALM1,POLR3K,TIMM13,MRPL2,DCTN2,UBE2S,CLPB,NDUFB9,PSMD8,ADSL,BPGM,PSMG1,DRAP1,MDH2,SAE1,PARL,HMBS,ERP29,LIAS,PDAP1,TWF2,DLGAP4,PUF60,BAG1,PSMD13,NDUFB7,LSM4,LAMTOR1,UQCRQ,CYB5R1,COPE,PHB2,GNG10,PSMB6,FAF1,EIF4E2,COQ7,NDUFAB1,MRPL36,MRPS7,TRAPPC4,DDX54,NDUFS6,MRPL21,GOSR2,ACTB,MRPS12,DDX1,PSMB7,UBL4A,FAM162A,SLC39A9,LRPAP1,STUB1,SAMM50,NDUFS3,TALDO1,ABRACL,MRPS11,PSMD14,RAMP2,COPS6,ERCC3"
"CREIGHTON AKT1 SIGNALING VIA MTOR UP",0.997881355932203,1,0.0484087618816951,-0.15111407073691,-0.496882891920748,33,"CLDN3,CDK16,MVK,CLSTN1,TOLLIP,MMP15,CYB561,UBE2M,RNF126,PRKCD,SLC37A1,NEDD8,GPX4,NEU1,CDC34,SYNJ2BP"
"FOSTER KDM1A TARGETS DN",1,1,0.0553642837725362,-0.110502177739631,-0.490724253005392,185,"MSLNL,KRT7,FKBP6,DIRAS1,SNAI3,CPLX1,GNG13,TMEM141,APLP1,PPP1R14D,LRFN3,ARPP19,RPS6KA4,DGKQ,CDC20,STRIP1,KRBA1,RNMT,ITGA3,AMPD3,METRN,AP1B1,AP2M1,IDH3A,ADAP1,FUOM,CORO1A,MZT2A,RCCD1,SDHAF1,GRK6,SNX17,TBC1D2,HAGHL,SLC25A44,ATP2A3,OTUB2,ZNF579,PARD6A,SPATA24,R3HDM4,GNPTG,URAHP,SLC28A1,COX6A2"
