"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"ALCALAY AML BY NPM1 LOCALIZATION UP",1.1438001415068e-14,5.74851813054062e-13,0.986546283587582,0.646044113606046,2.58976432396404,119,"HOXB9,HOXA11,HOXA10,HOXA5,HOXA9,HOXB7,HOXA7,F13A1,HOXB5,CFH,HOXB2,C3AR1,IGHA1,DEFB1,HOXB6,KRT18,FOXC1,HOXB3,PDGFD,ADAMDEC1,DSC2,TLR4,FZD7,LAMB2,RAB13,ITGA5,NAALADL1,DRAM1,TGIF2,CLU,BIK,MMP2,AQP3,ABCC6,PBX3,GATA2,LUM,LRIG1,JAG1"
"CHEN LVAD SUPPORT OF FAILING HEART UP",1.31975905622212e-14,6.5622913072151e-13,0.986546283587582,0.67580351843313,2.61898265875326,96,"CD163,CYP4B1,MT1H,AGTR1,MT1M,MT1F,FKBP5,MT1X,DDIT4,NID1,SLCO4A1,MT1E,SLC38A2,MT2A,CEBPD,PDK4,NFKBIA,GADD45B,TXNIP,BCL6,ZFP36,NFIL3,ELF1,METTL7A,CHST3,MTHFD2,TIMP3,GADD45G,PLIN2,TSC22D3,GLUL,CDKN1A,TIPARP,HYAL2,CEBPB,SNAI2,FNDC3B,RGCC,FOSL2,CALD1,MFAP4,MYOT,TCAP,CDC42EP4,CLU"
"HUANG GATA2 TARGETS UP",1.50704741758387e-14,7.41467329451264e-13,0.97599468306432,0.607474140342455,2.49591026921974,141,"CLEC4D,KLK1,GPR171,CLEC4E,FCGR2B,FCGR2A,PLAC8,FFAR2,ALOX5AP,LYZ,ANXA2,SRGN,TNFAIP8,IRAK3,IQGAP2,SAMSN1,TGIF1,EMP3,TYROBP,TXNIP,MYO1F,TNFAIP8L2,IFITM1,CYTIP,CD93,LAT2,HP,BTG1,SPI1,CMTM7,IFI16,ATP6V0E1,TP53INP1,TGFBR2,PIK3CG,PLIN2,PAX6,P2RY14,KCTD12,GMFG,MC5R,CDKN1A,NEURL3,SELPLG,CD44,AFF1,HHEX,HBP1,TGFBR1,RAB31,DOK3,HLA-E,STARD10,TSPO,DYNLT1,B2M,SAT1,RIN3,CALML4"
"KEGG LEISHMANIA INFECTION",1.52907936611615e-14,7.44470516377801e-13,0.97599468306432,0.730464918950601,2.67199950664376,68,"FCGR3B,TLR2,FCGR2A,FCGR2C,HLA-DQA1,CR1,HLA-DRA,FCGR1A,HLA-DMB,FCGR3A,NCF2,NCF4,ITGB2,NFKBIA,HLA-DRB1,HLA-DQB1,TLR4,C3,CYBA,HLA-DPA1,TGFB2,ITGAM,TGFB1,IL10,NCF1,HLA-DRB5,PTPN6,HLA-DPB1,HLA-DMA,FOS,TAB2,IFNGR1,RELA,IL1B,HLA-DOA,MYD88,IL12A,ELK1,ITGB1"
"MULLIGHAN MLL SIGNATURE 2 UP",1.72875945182927e-14,8.33012544108247e-13,0.97599468306432,0.456768360795388,2.10381229286981,398,"HOXB9,HOXA10,HOXA5,HOXA9,HOXA7,CXCR2,RNASE2,RNASE6,RBM47,S100A4,PRRG4,CXCR4,HCLS1,LCP1,SRGN,RNASE3,CES1,FCGR1A,SYK,LAIR1,IL1RN,EVI2B,CCR1,CSTA,CASP1,ITGB2,SLA,BATF,FZD2,HCK,LILRB2,IKZF1,LILRA2,LAPTM5,HSPA1A,MYO1F,ELF4,CYBA,LAT2,CD302,PTPN22,SLC15A2,PLAUR,ATP8B4,SPI1,KYNU,PYCARD,RAC2,RFX2,NCF1,ATP6V0E1,PTAFR,APOC2,TNFRSF10B,CD300C,ITGAL,LRP10,SELPLG,SIPA1,FUT7,CYTH4,CAT,CBFB,MALT1,ADRB2,FOSL2,TRIM38,APBB1IP,IQGAP1,UPB1,MR1,TRAF3IP3,SLC16A3,IL6R,SMCO4,BMI1,PLIN3,PBX3,CAPG,GNA14,COLGALT1,LILRA1,DENND2D,S100A6,LST1,ALDH3A2,MAPKAPK2,LILRB4,NIPBL,FRAT2,SAFB2,KHNYN,RXRA,FES,PLOD1,APOBR,CEBPG,IGFLR1,ARHGEF40,MGST2,CTBS,LAMP2"
"PASINI SUZ12 TARGETS DN",1.99050765416997e-14,9.49350283223514e-13,0.97599468306432,0.490280349080399,2.20608891167334,301,"PITX2,DSP,PPBP,COL1A2,KRT19,PKP2,ANXA2,KRT18,COL1A1,BMP4,ANXA3,S100A10,CYP1B1,AHNAK,TES,GPRC5A,FZD2,CLIC1,PERP,WWTR1,VIM,MMP14,PHLDB2,PLOD2,RHOBTB3,CAPN2,IGFBP5,SERPINH1,TGFB2,TUBB6,GNG12,COL3A1,VCAN,TNFRSF12A,METRNL,MYC,CMTM7,KRT8,CSF1,DUSP1,ANXA1,SEMA3C,IGFBP3,CNN2,PLIN2,PRSS23,CMTM3,TMEM47,EFEMP1,BAZ1A,CDKN1A,WLS,ANXA5,ITGAV,PAWR,TMEM123,CCNG1,GBP2,RDH10,SMO,PDLIM5,CAV1,SOAT1,FOSL2,CALD1,DOCK11,BNIP2,PPP1R18,PALLD,SOCS6,SERPINB9,HMGN3,CDKN2B,PHLDA1,CAV2,GLI3,S100A6,JAG1,LOXL2,ITGB1,CA3,COL5A1,ZMYND8,KLF6,COL11A1,NPNT,AXL,VGLL3,B2M,MSN,CSRP1,RRAS2,PRPF40A,SLC25A24,F3,RBMS1,BTG2,PTPN12,TCF12,LPAR4,IER3,TGFB1I1,LPP,CPE,SKIL,RND3,TAX1BP3,RAB34,GSN,NT5E,CDH2,CLDN12,TMBIM1,ERRFI1,HMGA2,MALAT1,VAT1,GHR,MYO1C,IRS1,BMP1,SH3GLB1,ID2,PRTG,IRS2"
"TONKS TARGETS OF RUNX1 RUNX1T1 FUSION HSC UP",2.24569916549254e-14,1.06024221207193e-12,0.97599468306432,0.581166586174044,2.44905338183437,170,"HOXA5,RGS1,AGTR1,HOXB6,MFAP2,NID1,ANXA2,RUNX1,IL17RB,CLEC2B,SAMSN1,TXNIP,EMP1,LILRA2,IL1RL1,HPGDS,TRIM5,HSPB1,TFPI,ZNF217,F2RL1,TM4SF1,GDF15,SLC7A11,FZD7,IL13RA1,COL3A1,VCAN,IFI16,ID1,PNRC1,TMEM176B,EPS8,SPARC,TGFBR2,FSTL1,CD69,NFKB2,IRF7,PRSS23,HMOX1,DAB2,LPAR6,GBP2,MXI1,DRAM1,S1PR1,PDLIM5,RGS2,PALLD,SERPINB9,HBP1,CH25H,SERTAD3,E2F5,ALDH1A2,ERG,SMARCA1,ADD3,BAMBI,CREM,NEDD9,MALL,KLF6,CALCRL,RNF17,RB1,RHOC,KLHL24,TGFB1I1,FXR1,ARG2,RBPMS,TWF1,TCP10L,COCH,GSN,DDAH2"
"BOQUEST STEM CELL DN",2.74796752533522e-14,1.28440002134168e-12,0.97599468306432,0.555225963984082,2.39078988540529,202,"HOXB7,MPZL2,DSG2,HLA-DQA1,SLCO4A1,SRGN,ANGPT2,HLA-DRA,IL18R1,PLA1A,ANXA3,KDR,SMAGP,IGLC2,HLA-DRB1,HLA-DQB1,STX11,TPD52L1,LAPTM5,CFI,TNFRSF1B,TFPI2,CLEC1A,APLNR,G0S2,CD93,CSF2RB,ADAMTS9,TM4SF1,HLA-DPA1,PNP,CD74,ICAM2,AQP1,CSF3,TSPAN6,HLA-DPB1,FAM107A,NR5A2,IL15,HLA-DMA,FLT1,GMFG,SEMA3F,CARD8,APOLD1,FLI1,GIMAP4,GIMAP5,LPAR6,HHEX,EPHB4,S1PR1,BCAR3,MECOM,GNG11,GIMAP6,ADRB2,STC1,VWF,PRKCH,CD2AP,ITGA6,ALDH1A2,SELE,GATA2,ERG,SWAP70,CREM,TSPAN12,NEDD9,EMCN,JAM2,PODXL,CTSH,CDH5,THBD,PALMD,KLHL2,LCP2,MYO10,LIMK2"
"MEISSNER NPC HCP WITH H3K27ME3",2.79705486881235e-14,1.29439945117118e-12,0.97599468306432,0.740118467811862,2.67725067451533,64,"HOXB9,HOXA11,HOXD10,HOXA10,HOXD9,OTP,NKX2-5,SIX6,HOXC13,HOXC8,PDX1,HOXD12,HOXB7,HOXB5,HOXB6,LHX5,RIPK4,DIO3,ALX1,HCK,NEUROG3,TFAP2C"
"OISHI CHOLANGIOMA STEM CELL LIKE DN",3.03422113925289e-14,1.39038721616353e-12,0.965327754226083,0.520609385978743,2.27886135313115,252,"BNC2,KCNE4,MT1G,PLAC8,SULT1B1,GAS1,MFAP2,LYZ,MT1X,DDIT4,CR1,KLF5,GEM,FMO2,CLEC2B,VCAM1,MT2A,SYK,IL2RG,ZFP36L1,CYP1B1,ANG,IRAK3,ABI3BP,GPRC5A,HK2,SLC2A5,EMP3,TIMP1,EMP1,FXYD3,STX11,CLIC3,EPHA2,ADAMTS2,MMP14,IGF2BP2,HPGD,LCK,CDA,AEBP1,COL3A1,LY75,MTHFD2,MUC1,ICAM2,LRRC32,PLA2R1,PLTP,DDR2,COL6A2,CNN2,VASP,TMEM47,ACSL5,EFEMP1,SERPINB1,RCN1,CYP4F12,PAPSS2,BACH1,SIPA1,IFNGR1,PDLIM4,BST1,ETNPPL,ALOX5,DKK1,PALLD,CCDC69,AQP9,TRAF3IP2,MYD88,FKBP10,RAB31,ARHGAP10"
"LI INDUCED T TO NATURAL KILLER UP",3.22536839617978e-14,1.4636283382276e-12,0.965327754226083,0.494842225717925,2.20650863787553,287,"TNFRSF11B,FAM20A,RGS1,SCIN,FCGR2A,MT1X,S100A4,ANXA2,FCER1G,IL18R1,S100A10,B3GNT8,BAG3,AHNAK,TES,GPR34,S100A11,IQGAP2,NCF4,CASP1,SMAGP,BATF,IFITM2,HK2,CCR5,SLC52A3,TYROBP,C15orf48,DOK2,EMP1,STX11,SERPINA3,VIM,MYO1F,LTA,IFITM1,NFIL3,SGK1,FXYD5,F2R,LAT2,MLKL,IFITM3,CAPN2,TUBB6,PLSCR1,HVCN1,EMILIN2,PLTP,HAVCR2,CHSY1,PLP2,GADD45G,CD69,P2RY14,CISH,KLRD1,CCDC102A,XCL1,CDKN1A,NEURL3,SERTAD1,SUSD3,CCNG1,SLAMF7,GBP2,SPP1,HLA-H,HHEX,FOSL2,CD7,OSM,LGALS3,SCIMP,AQP9,SMCO4,CDKN2A,CDKN2B,SAMD9L,JUNB,MYO1G,CAPG,S100A6,TSPO,ROM1,CCL5,PLEKHO2,PLCG2"
"PLASARI TGFB1 TARGETS 10HR DN",3.55804878765466e-14,1.59906923399018e-12,0.965327754226083,0.525782046097078,2.29809606687517,239,"HOXC10,OGN,SIX1,SHOX2,SCARA5,IL18,MRC1,C3AR1,GAS1,MT1X,OSR1,TGFBR3,SLC14A1,FOXC1,VCAM1,ANGPT2,IL1RN,DDIT4L,CYP1B1,PDK4,LILRB3,ZIC1,PLEK,CD93,EYA1,TRPS1,METTL7A,ADM,IGFBP5,DHRS3,CCL2,PLSCR1,LIFR,S1PR3,AQP1,MKI67,LPL,DAB2,MGST1,MBNL3,EDNRB,FAT4,SLC16A4,SERPINB1,PRRX1,PRSS35,GBP2,SESN1,MRGPRF,PARP9,EPHX1,NMI,FBXL7,ARHGAP18,SERPINB9,SERHL2,MAN1A1,TCEA3,LGR4,ARHGAP28,ZFHX4,LUM,EPHA7,SESN3,PLEKHG1,LILRB4,IL6ST,RAB30,KLHL24,CENPK,THBD,PALMD,LPAR4,SERPINB6,PPP1R3C,CTNNAL1,TRIM21,MLLT3,CASP12,SVIL,RND3,NUSAP1,SLC40A1,IDH1,ARRDC3,CLIP4,CDH2"
"REACTOME CELL SURFACE INTERACTIONS AT THE VASCULAR WALL",4.09978203893743e-14,1.82498869047558e-12,0.965327754226083,0.627440829063839,2.53323135379523,124,"CEACAM3,COL1A2,CD177,IGHA1,FCER1G,COL1A1,TNFRSF10D,PF4,SELL,ANGPT2,IGLC3,TREM1,CD48,ITGB2,IGLC2,ANGPT1,GYPC,DOK2,IGHM,CD84,CD2,MERTK,SLC16A1,SLC7A7,LCK,SDC2,CD58,SLC7A11,ITGAM,TGFB1,SPN,IGLL1,GYPA,CD74,INPP5D,PROS1,PTPN6,SLC7A9,ITGA5,GRB14,YES1,TNFRSF10B,ITGAV,ITGAL,SELPLG,SIRPG,CD44,TNFRSF10A,CAV1,LYN,SLC16A3,ITGA6,SELE,VPREB3,PIK3R2,ITGB1,SDC4,APOB,SLC3A2,JAM2"
"LEIN CHOROID PLEXUS MARKERS",6.48773696173328e-14,2.86072476973032e-12,0.954541630725724,0.664217176945484,2.58046172067094,97,"KLHDC7A,SLC6A20,ADH1C,F13A1,C21orf62,CFH,STRA6,RBM47,LEPR,LBP,PCOLCE,SLC39A12,MSX1,KDR,MGP,PERP,TXNIP,COL8A2,ST6GALNAC2,EZR,NOTCH2,F5,CTSC,FOLR1,INMT,PLTP,TTR,ELOVL7,ATP6V0E1,CPQ,PRLR,PBXIP1,TRPV4,RNASET2,COL8A1,LRP10,NXN,TGFBI,CPED1,EPHX1,SYNE2,CAB39L,DNALI1,ITGB5,LUM,ACACB"
"SENGUPTA NASOPHARYNGEAL CARCINOMA WITH LMP1 DN",7.03559956886981e-14,3.07330769952313e-12,0.954541630725724,0.610187879824109,2.48653444969347,131,"S100A12,UPK1B,C19orf33,CLIC6,S100A9,GJB2,S100A8,CXCL6,DNASE1L3,C7,SERPINA1,DEFB1,S100A7,ALPK2,TGFBR3,MFAP5,ANPEP,S100P,ZG16B,CXCL5,KRT23,ABI3BP,LCN2,PDK4,MCOLN3,SCEL,SLC6A13,TPD52L1,SERPINA3,IGHM,MSLN,ACSS3,CRABP2,PROS1,CMAHP,MAMDC2,CD109,CHI3L2,ITGAL,TMPRSS3,ART3,RDH10,ELF5,CFB,OLFM4,LINC00926,BEND7,ABCB1,HRCT1,MS4A1,FREM2"
"MARKEY RB1 CHRONIC LOF DN",7.95355474551821e-14,3.44212174819927e-12,0.954541630725724,0.64436076759797,2.54358697485037,109,"CLEC4D,MS4A6A,CFH,PLAC8,C3AR1,C1QB,C1QA,PTPRC,KRT18,DCN,CP,C1QC,SRGN,MSR1,CD14,NUPR1,CTSS,EDN1,TYROBP,CSF1R,TPD52L1,EGFR,TFPI,IL6,HPGD,ACKR4,STAB1,TEC,TGFB2,PLSCR1,SPI1,TIMP3,IFI16,PON2,IGFBP3,PLIN2,HMOX1,CD53,CD300C,FERMT3,LGALS9,GNG11,IRF5"
"LEI MYB TARGETS",8.46602935904571e-14,3.6302955251541e-12,0.954541630725724,0.489125892694163,2.18946847125751,295,"S100A9,S100A8,COL1A2,KRT19,S100A7,MT1X,ANXA2,TFF3,KRT18,GATA3,SRGN,HSPA6,COL6A3,MT1A,CYP3A5,NUPR1,GJA1,S100P,ANXA3,IL1RN,CLDN7,S100A10,CYP1B1,UBE2C,LCN2,IFITM2,ZFP36L2,TFAP2C,AKR1C1,VIM,HSPA1A,HSPB1,IFITM1,IL6,ZNF217,MICB,TM4SF1,DHRS3,CCL2,CRABP2,MUC1,PNP,BTG1,MYC,TIMP3,KRT8,MYL12A,LY6G6C,SPARC,ANXA1,SERPING1,DNAJB1,TNFAIP6,CTSK,PRSS23,HMOX1,DAB2,PTGDS,TMEM47,TSC22D3,CKS2,SEMA3F,CDKN1A,SELENBP1,CEBPB,PTTG1IP,IL1B,TGFBI,GNG11,CAV1,RGS2,KRT15,CDH1,CLU,PALLD,EPOR,SLC16A3,MCL1,LAMA3,AURKB,LUM,CD59,MAOA,AXL,SAT1,EZH2,SERPINE1,MSN,RPS15A,TMEM106C,PRPF40A,FAP,PCNA,LIMK2,CFLAR,CTNNAL1,HSPE1"
"KATSANOU ELAVL1 TARGETS UP",1.14504255932678e-13,4.86538992935762e-12,0.943632225232838,0.57594688646942,2.42023890180061,162,"HOXB9,HOXA5,HOXC6,PITX2,VNN1,DSP,C19orf33,C21orf62,FOXD1,C3AR1,HOXB6,C1QB,C1QA,LYZ,C1QC,FOXC1,BMP4,NUPR1,IL2RG,CTSS,ALX1,CYBB,TXNIP,LAPTM5,TRIM5,STOM,SLC7A7,PLOD2,CCL17,GDF15,DHRS3,CTSC,FOXF1,ITPRIPL2,MOGAT2,SERPING1,TNNC1,SLC16A4,ATP10D,PRSS35,FAS,LPCAT2"
"SMID BREAST CANCER RELAPSE IN BONE DN",1.63630086062707e-13,6.89015335366748e-12,0.943632225232838,0.499373848837236,2.22562248844232,277,"IL1R2,NKX2-5,SLPI,HOXA9,DSC3,S100A9,TNFRSF11B,S100A8,MARCO,IGHG1,CXCR4,COL2A1,PRKX,KLF5,PTGFR,CP,CCL20,FOXC1,CXCL5,KRT23,IGLC2,EDN1,PRELP,ZFP36L2,PERP,TFAP2C,AKR1C1,WWTR1,DSC2,CAPN6,MIA,YBX3,EGFR,ZIC1,SLC16A1,MMP14,MSLN,IGF2BP2,CYBA,PLOD2,CYP39A1,CHST3,TM4SF1,FZD7,LAMP3,KYNU,PRKD3,MAGEA12,IFI16,SLC43A3,RAC2,TMEM45A,ID4,PAX6,SOX9,FZD9,BBOX1,CHI3L2,MRAS,RUNX3,EN1,CD44,ART3,SIX3,TAGLN2,GAL,ELF5,PSAT1,EPHX3,DKK1,SLC16A3,CDKN2A,ITGA6,VEGFA,DNAJB4,MCL1,IMPA2,TBX19,RAB23,NDUFA4L2,PTPRZ1,MALL,MUC16,KLF6"
"BAELDE DIABETIC NEPHROPATHY DN",1.86352081645037e-13,7.77687169293663e-12,0.943632225232838,0.445053190282787,2.06085954712061,423,"HOXA9,GAS1,CR1,ECM2,TGFBR3,FOXC1,NUPR1,GJA1,CEBPD,MAFF,CYP1B1,IQGAP2,PARD3,CASP1,GPRC5A,PCK1,TIMP1,CDC14A,VIM,OSMR,PSMA2,YBX3,IFITM1,COL4A6,HPGD,BIRC3,F2R,PLOD2,G0S2,APOL1,SDC2,C1R,CAPN2,ADM,C1S,COL3A1,MTHFD2,VCAN,SP100,PLSCR1,APOD,PLA2R1,AIF1,TOB1,MYL12A,CMAHP,DUSP1,CXCL2,ANXA1,SEMA3C,LPL,UNG,PTGDS,TSC22D3,TRIM22,ZC3HAV1,GLUL,RGS10,RARRES2,ITGAV,ARHGAP5,PAWR,TMEM123,MME,TEAD4,TMED5,ENPEP,BCAR3,FERMT2,PDLIM5,FOSL2,CALD1,NMI,NAMPT,PALLD,ZNF516,CHI3L1,NTRK2,HMGN3,CD2AP,NEBL,VEGFA,AQP3,MCL1,ITGB5,GJA5,AASS,CD55,OTUD4,LRIG1,PTGER4,SDC4,ADD3,XPO1,PTH1R,NEDD9,PLCG2,PDE4DIP,AXL,PODXL,SERPINE1,MED21,WT1,TAP1,F3,RBMS1,ING1,CD164,SGMS1,BMP7,ITGB3,KANK1,CFLAR,LEPROT,TRAM2,LOX,TIAL1,PTPN7,CREB3L2,MORC3,CTDSPL,FAT1,PRDX6,KIF5B,RHEBP1,GPNMB,COL4A4,PLCE1"
"SENGUPTA NASOPHARYNGEAL CARCINOMA UP",3.06793067242791e-13,1.26898300556885e-11,0.932595211336209,0.491735323251521,2.19351238099451,286,"HOXC6,FCGR3B,FCGR2A,FKBP5,ANKRD22,COL1A2,NID1,COL1A1,TFEC,CD14,ANGPT2,UHRF1,FCGR1A,GJA1,NFKBIA,GMNN,FGF2,MELK,ADAMTS2,ATP11C,FZD7,TOP2A,CCL2,COL3A1,ZNRF3,CTSC,VCAN,CCNA2,EMILIN2,HAVCR2,SPARC,TNFAIP6,CEP55,DNA2,UNG,ARL6IP6,IGSF6,DIAPH3,IL15,TNFRSF10B,COL8A1,ITGAV,RCN1,FRRS1,PRRX1,PAPSS2,NEDD1,IKBIP,FAS,MCM8,DRAM1,CALD1,CDCA7,G3BP1,CHI3L1,VASH2,GNLY,PM20D2,ZNF267,CEP135,COL27A1,ATAD2,XPO1,RRM2,COL5A1,VANGL2,SMC4,NPNT,DOCK7,EZH2,PUS7L,SLC39A14,TWSG1,CENPK,PCNA,LAMC1,GORAB,QSER1,GBP1,NCAPG,NUSAP1,PLAU,IDH1,MCMBP,POGLUT1,ZNF92,FANCI,DEPDC1B,HMGB2,PIWIL4,TMPO,MBTD1,SRSF10,ZNF260,ID2,DBF4,DTL,PMAIP1,RASSF4,HNRNPA2B1,ZNF367,MANEA,FMNL2,KITLG,FN1,ANLN,POSTN,KIF15,BST2,CDK1,TMEM38B,TFRC,COL15A1,FASTKD1,DDX60,IFIH1,ATL2,PATL1,SCML1,CDH11,HAUS6,ADH5,HERC2P9,HNRNPLL"
"RIGGINS TAMOXIFEN RESISTANCE DN",3.14882550025651e-13,1.29101845510517e-11,0.932595211336209,0.533821764088525,2.30721373130317,209,"DSP,S100A8,DSG2,SCNN1A,RBM47,SERPINA5,AZGP1,CXCR4,IL17RB,MSX1,GJA1,ANXA3,CEBPD,SLC5A3,ZFP36L1,CYP1B1,IFITM2,TIMP1,EMP1,PYGL,AKR1C1,SERPINA3,KLF4,ZNF217,IFITM3,CD302,IGFBP5,TM4SF1,COL3A1,MUC1,APOD,MYOF,ACOX2,SEMA3C,STC2,SOX9,NBPF14,CISH,TMEM123,CNN3,MXI1,PDLIM5,STC1,RGS2,NMI,NAMPT,PALLD,STEAP3,VAV3,RAB31,NEBL,PAPOLA,CLK1,SIGLEC15,NEDD9,PPAT,MAPKAPK2,IL6ST,RBMS1,PTPN12,FRYL,IGF1R,PDS5A,SP3,LAMP2,INPP4B,NAT1"
"PEDERSEN METASTASIS BY ERBB2 ISOFORM 7",3.26301987945958e-13,1.32620477535601e-11,0.932595211336209,0.45372683289662,2.06686156430347,360,"HOXC6,IL1R2,SIX1,CYP4B1,DSG2,BCL2A1,ANKRD22,GPX8,ANXA2,TFF3,LEPR,OSR2,SYK,BATF,HK2,SMTN,FXYD3,HILPDA,TPD52L1,WWTR1,DSC2,CLIC3,TFPI,LATS2,IGF2BP2,PHLDB2,EZR,FXYD5,PLOD2,SDC2,MICB,GLIS3,SH2D3A,RASSF8,FAM89A,ACSS3,IL13RA1,PLAUR,SP100,SOX2,TMEM156,RCC1,MYOF,B3GNT5,FAM43A,HMGN5,NR5A2,STC2,PRLR,ITGA5,CCDC121,CDKN1A,LRP10,TMPRSS3,CD44,FNDC3B,CLEC2D,TJP3,TNFRSF10A,NR2F2,CRNDE,MOB3C,C3orf52,DRAM1,PXN,BCAR3,STC1,BCL2L11,ANGPTL4,PPP1R18,SYNE2,HSPB8,B4GALT4,HMGN3,CYP2J2,LGR4,ITGB5,CAV2,GNA14,IL15RA,PTCH1,RERG,ARL4A,CD55,LRIG1,JAG1,LOXL2,ITGB1,ADD3,CD59,P4HA2,SLC4A7,KLF6,NPNT,EZH2,CA8,KLHL2,CDC45,BMP7,POLA1,LAMC1,SLC35F2,MYO10,BRCA2,PPP1R3C,CFLAR,CTNNAL1,RIT1"
"TARTE PLASMA CELL VS PLASMABLAST UP",4.32588414102959e-13,1.74303297199761e-11,0.932595211336209,0.462523287010667,2.1040373700856,345,"HOXD10,MMP9,FCGR3B,S100A9,CXCR2,S100A8,SERPINA1,SLC5A5,HOXB2,ALOX5AP,FMOD,HLA-DQA1,LYZ,CCR9,CEACAM4,CR1,FCER1G,RUNX1,COL1A1,GMPR,PCOLCE,RNASE3,CES1,VCAM1,FCN1,MSX1,BMP4,S100P,TNFAIP3,LCN2,FRZB,NFKBIA,PCK1,TGIF1,IL7R,TLR1,FGR,SERPINA3,MERTK,HSPB1,IL4R,IFITM1,ADORA3,FCGRT,BIRC3,CYBA,IFITM3,ITPKB,AEBP1,HP,ADM,C1S,CRABP2,SLC15A2,TIMP3,FOLR1,CSF1,DUSP1,DDR2,RAB13,HSPA1B,FSTL1,SERPING1,NFKB2,DAB2,APOC2,PAX6,TACR3,PTGDS,TSC22D3,RBMS2,HES1,TRIM22,YES1,CD34,FOS,LTBP2,MME,CD3E,MC4R,HHEX,CFB,CD40,KCNQ1,LGALS9,RGS2"
"DELACROIX RARG BOUND MEF",4.44947816709863e-13,1.77750948316402e-11,0.932595211336209,0.461114698859347,2.09765841868418,346,"PITX1,HOXA10,HOXA13,HOXD13,OGN,HOXD12,TNFRSF11B,S100A8,FAM20A,AOX1,NID1,S100A4,OSR1,COL1A1,CP,PCOLCE,NUPR1,YAP1,IL1RN,UBE2C,GPRC5A,PDGFD,OLFML2A,EMP1,WWTR1,PHYHD1,SGK1,MSLN,RPL3L,RHOBTB3,AEBP1,SMAD6,TM4SF1,GDF15,RHOD,TUBB6,DHRS3,CRABP2,PLSCR1,TNFRSF12A,ITIH2,TIMP3,ARHGEF19,INMT,DUSP1,TCIRG1,ECHDC3,ANXA1,FSTL1,CLEC9A,PRX,BLNK,GPR146,RHOQ,CEBPB,PTTG1IP,PDLIM4,TAGLN2,MRGPRF,MATN3,TGIF2,BCL2L11,AOC2,TRAF3IP2,IFRD1,MMP2,VEGFA,RIN2,JUNB,FCHO2,WNK4,PIK3R2,SHPK,LOXL2,CLCF1,ADD3,AHCTF1,INPPL1,SAT1,ZNRF2,ZNF438,FIGN,SLC25A24,RAB30,RHOC,KLHL24,PALMD"
"NABA SECRETED FACTORS",4.68861784800665e-13,1.85716947640535e-11,0.921426003494898,0.495439448972355,2.18937931237232,263,"BMP5,S100A12,S100A9,S100A8,CXCL6,IGF2,IL18,CCL26,PPBP,WNT6,S100A7,S100A4,CXCL1,BMP6,PF4,CCL20,EBI3,ANGPT2,WFIKKN2,IL9,BMP4,S100P,IL1RN,S100A10,ANGPTL5,CXCL5,SFRP2,S100A11,FRZB,PDGFD,ANGPT1,HGF,FGF2,FASLG,CXCL3,LTA,IL6,WNT16,CXCL13,CCL17,TNFSF8,IFNA2,GDF15,TGFB2,TGFB1,CCL2,TNFSF14,IL10,CSF1,CXCL2,CSF3,FSTL1,ANGPTL7,MSTN,IL15,XCL1,FGF10,INHBE,FGF11,MEGF10,IL1B,LIF,INHBB,OSM,WNT9B,ANGPTL4,FLT3LG,EDA,IL24,VEGFA,CTF1,IL12A,PGF,IHH,S100A6,WNT3,S100Z,CLCF1"
"OSWALD HEMATOPOIETIC STEM CELL IN COLLAGEN GEL UP",6.28758709251344e-13,2.46959513196704e-11,0.921426003494898,0.533084417521064,2.30663403486635,208,"IL1R2,RGS1,BCL2A1,GPR183,C3AR1,POU4F1,CCR9,COL2A1,CXCL1,RUNX1,HCAR3,CD14,IL1RN,ZFP36L1,MAFF,CYP1B1,TREM1,HRH4,TNFAIP3,NFKBIA,GADD45B,HGF,AKR1C1,CXCL3,KLF4,ZFP36,IL6,SGK1,BIRC3,RHOBTB3,FZD7,CCL2,RCC1,DHRS9,DUSP1,CXCL2,ZC3H12A,TNFAIP6,NR5A2,DAB2,DDX3Y,ICAM1,CDKN1A,RHOQ,TIPARP,FOS,AKR1C3,CD44,NFE2L2,IL1B,AHCYL1,FERMT2,RGS2,MCL1,JUNB,IL12A,ARL4A,PTGER4,ROM1,KLF6,GRAP2,NUP160,RAB11FIP1,LEF1,KLF2,F3,TGM4,BTG2"
"WP COMPLEMENT SYSTEM",6.40318804420682e-13,2.49404174321856e-11,0.921426003494898,0.683440986338349,2.56811864995881,83,"F13A1,VSIG4,C7,TLR2,CFH,FCER2,C3AR1,FPR1,CR1,C5AR1,DCN,SELL,FCN1,FCGR3A,ITGB2,CFI,C3,F10,CD93,ADM,C1S,PLAUR,ICAM2,PROS1,C6,CFD,SERPING1,C2,C5AR2,ICAM1,WAS,SELPLG,SPP1,CFB,CD40,F11,C4A,SELE,GNAI3,CD19,CD55,CD59"
